3.991629687236545460e-03 1.784037527155143792e-03 2.753796003922533066e-03 1.034830452864954342e-03 8.099742289591641085e-04 5.660808382504689843e-04 4.066256310734789868e-04 2.131951288966369156e-04 1.957861945198635537e-04 1.419213936816294088e-04 2.103776311813651578e-04 7.835863301184802833e-05 4.501926626694560945e-05 2.534246907393774168e-05 1.697483324817377135e-05 1.034140129612220339e-05 4.006430382051712816e-06 2.360299965750701796e-03 3.128041586380842995e-03 -1.926167779429427363e-03 -1.415087379784149427e-03 1.715650045604186268e-04 -5.633019538643399240e-05 1.607380570128309576e-04 2.901600870358948285e-05 -4.488586922618917967e-06 -2.083507224129403160e-05 -3.927798783693230649e-05 -1.824241454858031061e-05 -2.075955668629321575e-05 -1.765642849601386347e-05 -1.407830403389216464e-05 -1.336315669978941773e-05 -1.735351853164908425e-05 2.013325064719894905e-02 2.037734921260241430e-02 1.286128609696812058e-02 3.655428342519281663e-03 5.054722122865651021e-03 6.516574799132641808e-03 4.456967663799942143e-03 4.954867824894698507e-03 3.555747251337205983e-03 4.510941988207636463e-03 3.422822176928142987e-03 2.196573790518014605e-03 1.737292755354463529e-03 1.102618308643822176e-03 9.528531960907429604e-04 7.336779008782080402e-04 5.197107019469382342e-04
2.992588002843919997e-03 8.848649204409806670e-04 1.687482565032428312e-03 7.681807526627136562e-04 6.248042849501223798e-04 3.696646717546705693e-04 2.284281289257825956e-04 1.659088754853501073e-04 1.305956141012373697e-04 9.939209119883765252e-05 7.835863301184802833e-05 1.006000570838867363e-04 4.305671579695807886e-05 2.476786181680681417e-05 1.625036367961915350e-05 9.773344918330861846e-06 4.068066076789382440e-06 -2.308925982301257562e-03 -7.121339843423933093e-03 3.126497733050451287e-04 -5.449117031345165679e-04 -2.234366911407053560e-04 -3.787473599505406305e-05 2.001050940087228534e-04 2.124240016729211580e-05 -4.169864866255365095e-06 1.537198471539872052e-07 -8.034777506251999143e-06 -2.140720078920313883e-05 -1.518909062345233206e-05 -1.262665639764118771e-05 -1.400396595952818683e-05 -1.326402481542796879e-05 -1.485519670448673519e-05 1.547566596238810280e-02 1.676435292150318251e-02 7.682369675968255852e-03 3.666403496596906762e-03 3.367395292951981273e-03 4.245602764137061148e-03 2.988900560536150112e-03 3.799154052346673770e-03 2.830954170276856526e-03 3.309186150189817599e-03 2.631421253712344643e-03 2.647248288540975016e-03 1.797425783152946637e-03 1.171989565068181065e-03 1.023649812251411053e-03 8.115539426930382279e-04 4.556852138571362626e-04
1.694168143501050255e-03 1.742319800920111251e-03 8.374554856831974061e-04 4.254078119384828525e-04 2.538097651614277302e-04 2.550974788001840986e-04 1.349632671276438051e-04 9.279529983471850410e-05 6.285316162453624005e-05 5.132858532087479047e-05 4.501926626694562300e-05 4.305671579695806531e-05 4.130182519730575400e-05 2.054927469650679551e-05 1.337679239176042935e-05 8.583341699126146299e-06 3.812851845008118038e-06 -5.681081489833604385e-03 -1.153667386319074317e-03 -3.678610102099430057e-04 4.379989758535366225e-06 -1.971109869137494691e-04 -8.864911656983125946e-05 1.271593565600001466e-04 1.501879965705846477e-05 4.167296079520310917e-06 -1.231750278441122322e-06 -1.301382016432736988e-06 -6.081670726402525775e-06 -8.425855149307680394e-06 -6.444244398482857456e-06 -1.060338334833130099e-05 -1.003629231727493411e-05 -1.183974993951339716e-05 8.038784723257509646e-03 9.809253737231892270e-03 6.018923958589736910e-03 3.036133913144183419e-03 2.726926659525276582e-03 2.760499516013899604e-03 1.994958704452173045e-03 2.729763928873102201e-03 1.745313863751337888e-03 2.340530840250096885e-03 1.700827715192690685e-03 1.903318205359095161e-03 1.678484746209641439e-03 1.027305494715199203e-03 8.659953494771302236e-04 7.349872403172231410e-04 4.159498527771159971e-04
1.579164961206394732e-03 7.239696147728303874e-04 3.815952434068329733e-04 3.751410625974091408e-04 1.724418035929574063e-04 1.233220420788240501e-04 8.117674948229584278e-05 5.653464421444715253e-05 3.979689036058029026e-05 2.680256450164400563e-05 2.534246907393774168e-05 2.476786181680681417e-05 2.054927469650679551e-05 2.015866237045491120e-05 1.341859671583251204e-05 8.710955305605642195e-06 3.838152398670564920e-06 -5.823440594720777873e-03 -9.798321313525307197e-05 -5.318383323381263784e-05 -5.553912352258773191e-05 -3.019322382039805563e-04 -9.577035045226249196e-06 8.220203820267962314e-05 -1.263248045220482738e-05 -7.218618548255517398e-06 -3.333910002850288870e-07 2.448947169223313324e-06 -2.105881273449864459e-06 -2.779309957615144364e-06 -3.435153275971827338e-06 -6.733877916830431904e-06 -7.020285647463028514e-06 -9.472792834965189186e-06 5.576639674599911944e-03 4.478412531148874207e-03 4.886311630242905560e-03 2.549827472049354202e-03 2.576662719659934906e-03 2.075029245520197858e-03 1.517653203599336927e-03 2.085838702094953371e-03 1.292627749393052139e-03 1.654100786662015621e-03 1.205160589588343900e-03 1.449347795602259556e-03 1.297538115683936162e-03 1.100658297597707780e-03 9.131098152328390822e-04 7.564600969676933467e-04 4.292315663596628058e-04
1.435026145703457382e-03 1.003453315960916355e-03 2.767585362098494667e-04 3.459371773932892313e-04 7.838465155150191983e-05 5.134605767369612012e-05 5.058192250615389346e-05 4.383521217278846965e-05 2.233525363326274379e-05 1.789961655286971862e-05 1.697483324817376796e-05 1.625036367961915689e-05 1.337679239176042935e-05 1.341859671583251204e-05 1.505475786614927229e-05 1.026109795508540230e-05 4.736386888854174239e-06 -2.511986788113691402e-03 6.588821689120913025e-04 -7.306617840277651989e-04 -1.065806508692130445e-04 -9.046076385115032537e-05 -1.735899344607762834e-05 7.693721727521558613e-05 -6.777755822336344689e-06 3.563322076994099335e-06 1.271114107672559772e-05 2.945615522102958116e-06 -7.201778641996198988e-07 -1.464791614377195002e-06 -1.362588352608134483e-06 -3.759270116162178185e-06 -5.321451856006386262e-06 -8.851860253317281210e-06 7.402215091859915691e-03 5.387716120382605653e-03 4.219597765750023564e-03 2.340246996269996875e-03 2.112644413143563091e-03 2.061853294634622899e-03 1.253756537619522870e-03 1.775189305777951070e-03 1.134640442048446586e-03 1.349564854225481511e-03 1.076303627060796759e-03 1.278296842056921749e-03 1.190347993709579919e-03 1.096976393916354771e-03 1.105129540599270911e-03 8.937181150892613063e-04 4.882903971255821499e-04
1.566116729752450951e-03 1.016155500551347473e-03 2.166760847944906941e-04 2.427202812724212685e-04 5.839925346196215373e-05 -3.767515485726066567e-06 2.722102064511939200e-05 2.503890534485713720e-05 1.338848243528294345e-05 1.034285575427408537e-05 1.034140129612220169e-05 9.773344918330861846e-06 8.583341699126146299e-06 8.710955305605642195e-06 1.026109795508540230e-05 1.168585434429695851e-05 5.892779838951421775e-06 -8.189497356062067209e-04 2.124904656480566898e-03 -7.537949335128516686e-04 7.027292384609980724e-05 7.810083263601006744e-05 -1.362056016431573873e-04 4.660769384756471303e-05 1.091321797367693502e-05 3.186857207393005735e-06 8.729802396912396417e-06 4.878807125711777982e-06 1.333153382159929015e-06 3.870311490057308440e-07 3.833599703317957326e-08 -6.859686333889498120e-07 -2.232810911390734515e-06 -5.706905659599933779e-06 7.020853185815067836e-03 3.406811322282447298e-03 3.476587180733182927e-03 1.798177287142413341e-03 1.744502418751270843e-03 1.831505048437685051e-03 1.262765938728836312e-03 1.372095910416279516e-03 1.096371638369924694e-03 1.264526574690898793e-03 9.959828932435358523e-04 1.190566740494717300e-03 1.095390698469302050e-03 1.006251546141198345e-03 1.103703081731102504e-03 1.082105586205482466e-03 5.718551872005497860e-04
7.628828297761936026e-04 5.321884650862790129e-04 1.744232736307045682e-04 1.848862898824242085e-04 3.362186874382019019e-05 -2.423705339178871686e-05 9.729983267926040354e-06 4.777010500715696822e-06 3.253394211956370415e-06 4.492622605668235017e-06 4.006430382051711969e-06 4.068066076789381593e-06 3.812851845008118462e-06 3.838152398670564920e-06 4.736386888854175933e-06 5.892779838951421775e-06 5.561729639041943471e-06 -1.440445496335765073e-03 1.524459144307383244e-03 -4.324377163387503414e-04 -9.897221586736204481e-05 -2.887266797555168707e-06 -1.316163346548515276e-04 2.315155265514382224e-05 1.411571001085411235e-05 6.369835013881135595e-06 5.552254577679162932e-06 4.630925533116525660e-06 1.280959330234458464e-06 8.093262174556196015e-07 6.421054080972732529e-07 -1.539169529010588252e-07 -3.435310709819001503e-07 -1.157490163180887624e-06 6.095615265992729119e-03 2.792175090734340219e-03 1.734917362352290634e-03 1.040146819725244753e-03 1.109764391532232046e-03 9.097957301095306940e-04 7.986222981048017198e-04 9.941910956648954481e-04 7.198942566730848073e-04 8.771589347220280298e-04 6.473876709082843593e-04 8.073229443595012628e-04 7.348664999310299852e-04 6.487520340356894670e-04 7.446194794108753311e-04 8.080185915766229486e-04 5.586691106591418167e-04
9.001432669837991796e+01 2.568983204362124795e+00 8.115505657746585610e-01 4.401851139844173422e-01 -4.286662302289473425e-01 -3.422533479619000452e-01 -2.095884689631388742e-02 -7.841282066777210957e-02 3.509969939231490782e-02 1.808884586511712647e-02 2.360299965750701796e-03 -2.308925982301257129e-03 -5.681081489833605253e-03 -5.823440594720777005e-03 -2.511986788113691402e-03 -8.189497356062068294e-04 -1.440445496335765289e-03 5.743572118608557275e+02 1.216397658928750047e+01 -1.582862754364136038e+00 -8.216881691596187309e-01 -2.159867759972815104e+00 -4.721113297889369398e-01 1.167654174892513719e-01 -6.591398375700691092e-02 -2.811622792793308599e-03 1.698859568070396758e-02 -8.037135311898407214e-03 -5.517189483930757046e-03 -1.436200056232179480e-02 -8.125093402782021176e-03 -2.154128099455905696e-03 3.288259782239692699e-03 -2.728567034730091084e-03 -3.430991835305444937e+01 -2.587729390876470603e+01 -3.150190221780738931e+00 -4.507010306216189477e+00 -1.362658579034954132e+00 3.914437789405916801e-01 -7.447300763676178992e-01 -2.227096395920180161e+00 2.267518097924383635e-01 -1.046975442686852720e+00 -1.313890329853421246e+00 -1.060178803848471851e+00 -6.328740712026473814e-01 -3.918417258151645766e-01 -3.072876313316795227e-01 -3.720904435202184724e-01 -2.207769025585839817e-01
1.007895638166907970e+00 3.153882815071854750e+01 1.070687342030280709e+00 9.790189776914980380e-01 3.304497120058424442e-01 -7.849681452399388804e-02 -1.801957649167861344e-02 1.474078605091478159e-02 -5.240175652002839433e-03 -5.980437766766169561e-03 3.128041586380842995e-03 -7.121339843423933093e-03 -1.153667386319074317e-03 -9.798321313525304487e-05 6.588821689120913025e-04 2.124904656480567765e-03 1.524459144307383244e-03 1.216397658928750047e+01 2.521415129086446427e+02 -1.562695639184760621e+00 1.241824059965337179e+00 -4.729081673135388658e-02 3.390348149796422739e-01 -6.249657450329097752e-02 -1.015214905337259027e-01 4.303892473575277045e-02 1.510857723092725279e-02 -6.445941538240487940e-03 -2.367037501999417516e-03 -6.753237153048982384e-04 7.024668500841969865e-03 2.505417607181408251e-03 7.620781433360322970e-04 -1.550601816334641571e-03 -4.017315294209368837e+00 -2.280335078987586250e+00 -9.936917991006304074e-02 -5.699923426122209813e-01 2.231168841508023304e-01 9.975384213683404777e-01 7.295573339433971682e-01 5.153763966333078095e-01 4.285665993216812297e-01 -6.248717949576799296e-02 3.303962598734719314e-02 2.024735655089933695e-01 2.204273190176712083e-01 7.347183015459872457e-02 1.637033187298065351e-01 1.376444356515394707e-01 1.248856315982197485e-01
-1.429303915052585472e+00 4.484795846178881717e-01 6.127639682810195332e+00 -8.405776763167049914e-02 3.330721115575551589e-02 -4.457263209395961878e-02 -5.502864792348308165e-02 1.193211381044621475e-02 -5.319097604638935335e-03 -2.680872704915101276e-04 -1.926167779429427363e-03 3.126497733050451287e-04 -3.678610102099430057e-04 -5.318383323381263784e-05 -7.306617840277649821e-04 -7.537949335128516686e-04 -4.324377163387503414e-04 -1.582862754364136038e+00 -1.562695639184760621e+00 3.930753562412364488e+01 2.479945540809383175e-01 -1.256925159247698487e-01 -1.879741167186848583e-01 1.743313007744916061e-03 -2.819346526921949828e-02 -1.719565389164803837e-02 -1.279397098051097102e-02 -8.753088058240200003e-03 -3.024172302276603372e-03 -6.770881480621960278e-04 -1.173879946413864664e-03 -2.843760080664396901e-04 1.374116347858008987e-03 1.102817450120093293e-04 5.114899199555481779e+00 -2.956439245561486739e+00 -1.017468330785379793e+00 -1.541443849325138338e+00 -1.072968015065245417e+00 3.669225526637597823e-01 -1.430195812204105299e-01 -7.064788210835509785e-02 -3.004899419184108855e-01 -1.753092440881791891e-01 -1.102724885801971422e-01 -1.288630854499141221e-01 -9.208689767296368567e-02 -6.104524104171524940e-02 -7.047363464945220757e-02 -9.673113708009903333e-02 -3.884894073065272430e-02
3.195834613521670309e-01 5.417283357851113701e-01 -3.880714469483842466e-02 1.537575510226905307e+00 -5.855146016092542538e-02 4.739415725550619879e-02 -2.884321030415960569e-03 1.031459789262594365e-02 -1.920099392743834831e-03 -1.155299897065924621e-03 -1.415087379784149427e-03 -5.449117031345165679e-04 4.379989758535365378e-06 -5.553912352258773191e-05 -1.065806508692130445e-04 7.027292384609979368e-05 -9.897221586736204481e-05 -8.216881691596187309e-01 1.241824059965336957e+00 2.479945540809382898e-01 1.322960622112453954e+01 -3.751027107767754450e-03 5.371389984040714910e-02 5.166253241045236366e-02 7.497839607242389251e-03 -2.315707886360751904e-03 -1.636000591185707460e-03 8.719996346251006640e-05 8.641935604680012987e-04 7.608424984980646224e-04 5.215353914881928291e-04 2.684006521709418895e-04 2.529003174573557261e-04 7.450266407203875313e-04 5.397597861659819252e+00 5.549583300618749604e+00 1.510072925620197681e+00 -1.280225901381649933e+00 1.928880925671282442e-01 -2.637288596260802670e-02 3.809516150227882925e-01 1.490000071375055246e-01 1.430661877237955348e-01 1.023846095396400632e-02 1.040405089614117456e-01 1.006215128697298539e-01 3.709860100866092802e-02 -5.048288326818905873e-03 7.353827022035024259e-03 -1.249839695634195197e-02 -1.893577617227052562e-02
2.021616819278963806e-01 -1.117911061710297471e-01 1.014793604109663488e-01 8.664509522453442414e-03 1.985564428965507777e-01 1.828408820783411493e-02 -8.647758376857347593e-03 8.843843135362978308e-04 -1.745686064838144818e-03 -8.287182935316414738e-04 1.715650045604186268e-04 -2.234366911407053560e-04 -1.971109869137494691e-04 -3.019322382039805563e-04 -9.046076385115032537e-05 7.810083263601006744e-05 -2.887266797555168707e-06 -2.159867759972815104e+00 -4.729081673135388658e-02 -1.256925159247698487e-01 -3.751027107767754450e-03 3.161533463994599558e+00 1.039709990125413375e-01 -1.902075461943672843e-02 1.468796962723897294e-02 -9.950700626617401887e-04 7.832551705300703788e-04 1.231414705185404114e-03 -7.032239256730956831e-04 -3.692615613127857624e-04 5.558908368976794449e-05 1.523599800896126267e-04 3.626754275175682416e-04 2.051754223122291456e-04 3.514087393165093332e+00 2.441845734461925321e+00 1.636102213748886314e+00 2.123205703652929766e-01 -6.956882011155703927e-01 -1.756894469181378149e-01 2.224844985869330310e-03 -9.123350006650331190e-02 2.079802344815869647e-02 -2.328780371585597447e-02 1.424720240464781400e-02 5.563495772687334154e-03 -1.173316997673233206e-02 -5.140642124383941469e-03 4.306588288649449044e-03 -2.274102039861585975e-02 3.422626981694245219e-03
